Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,age,make,model,mileage_new,engine_new,power_new,KM_Driven
Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53 kmpl,1798 CC,138.1 bhp,5.0,,2.75,12,toyota,corolla,14.53,1798.0,138.1,11
Hyundai Santro Xing XL eRLX Euro III,Pune,2005,126000,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5.0,,1.2,15,hyundai,santro,17.0,1086.0,,12
BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,48.79 Lakh,12.5,8,bmw,3,22.69,1995.0,190.0,7
Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0 kmpl,1498 CC,98.96 bhp,5.0,10.42 Lakh,7.69,3,ford,ecosport,23.0,1498.0,98.96,6
Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5.0,,4.57,7,hyundai,i20,18.5,1197.0,82.85,6
Honda City 1.5 S AT,Mumbai,2013,51000,Petrol,Automatic,First,16.8 kmpl,1497 CC,118 bhp,5.0,,4.5,7,honda,city,16.8,1497.0,118.0,5
Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,4.9,5,maruti,ritz,23.2,1248.0,73.94,7
Hyundai i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,,1.65,12,hyundai,i10,19.81,1086.0,68.05,5
Chevrolet Sail 1.2 LS,Mumbai,2015,41000,Petrol,Manual,First,18.2 kmpl,1199 CC,82.4 bhp,5.0,,3.25,5,chevrolet,sail,18.2,1199.0,82.4,4
Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,6.25,8,hyundai,verna,22.32,1582.0,126.32,4
Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,16.06 Lakh,12.13,2,hyundai,creta,15.8,1591.0,121.3,5
Chevrolet Sail 1.2 LS,Jaipur,2013,48000,Petrol,Manual,First,18.2 kmpl,1199 CC,82.4 bhp,5.0,,3.25,7,chevrolet,sail,18.2,1199.0,82.4,4
Honda City 1.5 V MT Exclusive,Kochi,2013,50266,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,5.53,7,honda,city,17.0,1497.0,118.0,5
Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0 kmpl,1497 CC,121.36 bhp,5.0,11.27 Lakh,8.75,3,ford,ecosport,17.0,1497.0,121.36,2
Hyundai i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.4,10,hyundai,i10,20.36,1197.0,78.9,6
Hyundai i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,4.55,6,hyundai,i20,17.0,1197.0,80.0,4
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Petrol,Manual,Second,17.5 kmpl,1197 CC,85.8 bhp,5.0,,2.65,9,maruti,swift,17.5,1197.0,85.8,6
Tata Indica V2 eLX,Pune,2017,49000,Diesel,Manual,Second,25.0 kmpl,1396 CC,69 bhp,5.0,,1.6,3,tata,indica,25.0,1396.0,69.0,4
Maruti Swift VDI,Ahmedabad,2013,60000,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.15,7,maruti,swift,22.9,1248.0,74.0,6
Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Petrol,Manual,First,19.0 kmpl,1194 CC,94.68 bhp,5.0,8.44 Lakh,7.23,2,ford,freestyle,19.0,1194.0,94.68,0
Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5.0,,2.6,12,hyundai,verna,13.9,1599.0,103.2,3
BMW 3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07 kmpl,1995 CC,181 bhp,5.0,,7.25,12,bmw,3,16.07,1995.0,181.0,6
Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8.0,,14.29,3,toyota,innova,12.8,2494.0,102.0,3
Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94 kmpl,2143 CC,204 bhp,5.0,,17.25,9,mercedes-benz,new,14.94,2143.0,204.0,5
Maruti Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,4.35,6,maruti,ritz,23.2,1248.0,73.94,6
Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.96 Lakh,8.9,4,maruti,vitara,24.3,1248.0,88.5,8
Honda City i DTEC V,Kolkata,2014,56002,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,6.1,6,honda,city,26.0,1498.0,98.6,5
Renault KWID RXT,Mumbai,2016,8554,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,,3.2,4,renault,kwid,25.17,799.0,53.3,0
Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59 kmpl,1364 CC,67.06 bhp,5.0,9.55 Lakh,4.9,6,toyota,etios,23.59,1364.0,67.06,6
Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.09 Lakh,3.69,5,maruti,alto,24.07,998.0,67.1,3
Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,5.45 Lakh,3.98,4,tata,tiago,23.84,1199.0,84.0,0
Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5.0,,2.95,7,hyundai,i20,21.9,1396.0,90.0,6
Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,First,16.55 kmpl,1968 CC,147.51 bhp,5.0,,15.21,6,audi,a4,16.55,1968.0,147.51,5
Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,,6.3,5,maruti,swift,28.4,1248.0,74.0,6
Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0 kmpl,1198 CC,73.75 bhp,5.0,8.38 Lakh,6.69,3,volkswagen,ameo,17.0,1198.0,73.75,1
Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0 kmpl,1497 CC,117.3 bhp,7.0,15.02 Lakh,9.5,3,honda,brv,16.0,1497.0,117.3,1
Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,2.65,11,hyundai,i20,17.0,1197.0,80.0,2
Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66 kmpl,2199 CC,194.3 bhp,7.0,,7.5,8,hyundai,santa,14.66,2199.0,194.3,5
Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,5.95 Lakh,5.63,2,maruti,celerio,23.1,998.0,67.04,1
Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,15.36 Lakh,11.78,2,hyundai,creta,15.8,1591.0,121.3,1
Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04 kmpl,1598 CC,103.6 bhp,5.0,,3.35,9,volkswagen,vento,15.04,1598.0,103.6,5
Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,4.11,5,maruti,celerio,23.1,998.0,67.04,6
Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,3.1,3,maruti,alto,22.74,796.0,47.3,3
Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,6.59 Lakh,4.8,3,tata,zest,17.57,1193.0,88.7,6
Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09 kmpl,1598 CC,103.5 bhp,5.0,10.94 Lakh,3.49,6,volkswagen,vento,16.09,1598.0,103.5,3
Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5 kmpl,1373 CC,91.1 bhp,7.0,,5.15,8,maruti,ertiga,17.5,1373.0,91.1,2
Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14.0 kmpl,2987 CC,224 bhp,5.0,,14.41,9,mercedes-benz,m-class,14.0,2987.0,224.0,10
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,,4.75,6,volkswagen,polo,16.2,1199.0,74.0,1
Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,19.0,5,toyota,fortuner,12.55,2982.0,168.5,10
Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,4.9,3,maruti,celerio,23.1,998.0,67.04,1
BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,Second,16.07 kmpl,1995 CC,181 bhp,4.0,,6.3,12,bmw,3,16.07,1995.0,181.0,8
Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9 kmpl,1497 CC,100 bhp,5.0,,2.4,14,honda,city,16.9,1497.0,100.0,10
Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17 kmpl,1999 CC,114 bhp,5.0,,3.0,11,mitsubishi,cedia,13.17,1999.0,114.0,9
Renault Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,First,18.06 kmpl,1198 CC,74.93 bhp,5.0,,4.25,4,renault,pulse,18.06,1198.0,74.93,4
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,10.15 Lakh,6.3,4,volkswagen,polo,20.14,1498.0,88.0,2
Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1 kmpl,998 CC,100 bhp,5.0,9.83 Lakh,8.15,2,maruti,baleno,21.1,998.0,100.0,4
Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.22,8,hyundai,i10,20.36,1197.0,78.9,3
Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.65,2,hyundai,i20,18.6,1197.0,81.83,4
Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.3,10,hyundai,i10,20.36,1197.0,78.9,7
Honda Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,3.28,8,honda,brio,19.4,1198.0,86.8,6
Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,First,20.73 kmpl,1373 CC,91.2 bhp,5.0,,7.09,4,maruti,ciaz,20.73,1373.0,91.2,2
Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5.0,,6.46,7,maruti,swift,19.3,1248.0,73.9,3
Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,4.0,8,volkswagen,polo,22.07,1199.0,73.9,6
BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,5.0,,11.0,9,bmw,x1,17.05,1995.0,184.0,7
Ford Figo 1.5D Trend MT,Kolkata,2015,4311,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,,4.8,5,ford,figo,25.83,1498.0,99.0,0
Maruti Wagon R LX BSIII,Mumbai,2007,50000,Petrol,Manual,Second,17.3 kmpl,1061 CC,64 bhp,5.0,,1.1,13,maruti,wagon,17.3,1061.0,64.0,5
Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,6.6,2,maruti,baleno,21.4,1197.0,83.1,1
Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,7.67 Lakh,4.5,7,maruti,dzire,22.0,1197.0,81.8,7
Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Petrol,Manual,Second,14.7 kmpl,1150 CC,76 bhp,5.0,,1.0,11,chevrolet,aveo,14.7,1150.0,76.0,7
Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,9.97 Lakh,6.9,3,volkswagen,polo,20.14,1498.0,88.0,2
Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.18 Lakh,6.28,2,hyundai,grand,24.0,1186.0,73.97,3
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05 kmpl,2179 CC,120 bhp,8.0,,4.88,8,mahindra,scorpio,12.05,2179.0,120.0,7
Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,7.43 Lakh,3.7,4,tata,bolt,22.95,1248.0,74.0,10
Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,3.45,5,hyundai,eon,21.1,814.0,55.2,4
Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,First,15.4 kmpl,2179 CC,120 bhp,8.0,,10.23,4,mahindra,scorpio,15.4,2179.0,120.0,7
Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,Second,11.1 kmpl,2354 CC,142 bhp,5.0,,6.5,10,honda,accord,11.1,2354.0,142.0,8
Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,,6.15,4,volkswagen,polo,16.2,1199.0,74.0,0
Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1 kmpl,1196 CC,73 bhp,7.0,4.71 Lakh,2.9,6,maruti,eeco,15.1,1196.0,73.0,3
Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,5.5,4,hyundai,grand,24.0,1120.0,70.0,3
Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.18 Lakh,4.25,5,hyundai,grand,24.0,1186.0,73.97,5
Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,5.48,4,maruti,swift,22.9,1248.0,74.0,6
Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.25,4,hyundai,i20,18.6,1197.0,81.83,1
Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,First,17.5 kmpl,1298 CC,85.8 bhp,5.0,,3.0,8,maruti,swift,17.5,1298.0,85.8,5
Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,Second,17.7 kmpl,1497 CC,78 bhp,5.0,,1.49,13,honda,city,17.7,1497.0,78.0,7
Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5.0,,3.65,7,hyundai,i10,16.95,1197.0,78.9,5
Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0 kmpl,1498 CC,98.96 bhp,5.0,12.12 Lakh,10.9,2,ford,ecosport,23.0,1498.0,98.96,1
Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,6.05 Lakh,4.3,5,maruti,celerio,23.1,998.0,67.04,4
Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77 kmpl,1248 CC,88.76 bhp,7.0,,6.11,8,maruti,ertiga,20.77,1248.0,88.76,6
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8.0,,15.5,5,toyota,innova,12.8,2494.0,102.0,6
Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,6.9,4,honda,city,17.8,1497.0,117.3,3
Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5.0,,4.69,8,maruti,swift,19.1,1197.0,85.8,6
Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5 kmpl,1197 CC,85.80 bhp,5.0,,3.19,9,maruti,ritz,18.5,1197.0,85.8,3
Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,Second,15.0 kmpl,1396 CC,98.6 bhp,5.0,,3.75,8,hyundai,i20,15.0,1396.0,98.6,5
Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5.0,10.25 Lakh,8.6,1,hyundai,i20,17.19,1197.0,81.86,0
Honda City 1.5 E MT,Chennai,2011,80000,Petrol,Manual,Second,17.0 kmpl,1497 CC,118 bhp,5.0,,3.85,9,honda,city,17.0,1497.0,118.0,8
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,First,17.8 kmpl,1198 CC,86.7 bhp,5.0,,9.31,1,honda,amaze,17.8,1198.0,86.7,1
Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.5,5,hyundai,i20,18.6,1197.0,81.83,5
Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,13.3,3,hyundai,creta,19.67,1582.0,126.2,5
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5.0,,3.35,2,maruti,alto,24.7,796.0,47.3,1
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Diesel,Automatic,Third,15.06 kmpl,1995 CC,177 bhp,5.0,,10.0,8,bmw,x1,15.06,1995.0,177.0,11
Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.95,7,hyundai,i10,20.36,1197.0,78.9,6
Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66 kmpl,1498 CC,108.62 bhp,5.0,10.04 Lakh,6.75,4,volkswagen,ameo,21.66,1498.0,108.62,2
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Petrol,Manual,Third,16.47 kmpl,1198 CC,73.9 bhp,5.0,,2.44,10,volkswagen,polo,16.47,1198.0,73.9,7
Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5.0,,5.85,5,maruti,ciaz,20.73,1373.0,91.1,4
Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21 kmpl,1197 CC,103.5 bhp,5.0,10.83 Lakh,7.4,5,volkswagen,polo,17.21,1197.0,103.5,2
Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5.0,,3.8,4,hyundai,xcent,24.4,1120.0,71.0,7
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,3.8,12,honda,civic,13.5,1799.0,130.0,6
Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7 kmpl,1497 CC,78 bhp,5.0,,2.7,12,honda,city,17.7,1497.0,78.0,6
Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.15 Lakh,7.21,4,mahindra,bolero,15.96,2523.0,62.1,6
Honda City i VTEC V,Hyderabad,2016,29512,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,,7.9,4,honda,city,17.4,1497.0,117.3,2
Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5.0,8.23 Lakh,4.2,3,hyundai,xcent,25.4,1186.0,73.97,5
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,5.75,6,renault,duster,19.01,1461.0,108.45,5
Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98 kmpl,998 CC,66.1 bhp,5.0,,3.45,7,maruti,a-star,16.98,998.0,66.1,5
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,16.59,2,mahindra,xuv500,16.0,2179.0,140.0,4
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06 kmpl,1198 CC,74.96 bhp,5.0,,4.69,6,renault,pulse,18.06,1198.0,74.96,3
BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,Second,13.2 kmpl,1995 CC,170 bhp,5.0,,7.5,11,bmw,3,13.2,1995.0,170.0,5
Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,19.37 Lakh,16.5,4,toyota,innova,13.68,2393.0,147.8,7
Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,1.99,11,honda,city,17.0,1497.0,118.0,3
Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,5.25,6,maruti,swift,22.9,1248.0,74.0,7
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,Second,19.64 kmpl,1461 CC,108.45 bhp,5.0,,5.4,7,renault,duster,19.64,1461.0,108.45,7
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,,3.9,6,volkswagen,polo,16.47,1198.0,74.0,1
Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5.0,,5.8,5,hyundai,i20,17.19,1197.0,81.86,1
Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,5.6,3,maruti,swift,23.4,1248.0,74.0,4
Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.01 Lakh,5.15,5,maruti,swift,28.4,1248.0,74.0,3
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5.0,,9.48,3,hyundai,verna,19.08,1582.0,126.2,3
Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,Second,21.9 kmpl,624 CC,37.48 bhp,4.0,,2.38,4,tata,nano,21.9,624.0,37.48,1
Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,First,17.5 kmpl,1298 CC,85.8 bhp,5.0,,3.8,11,maruti,swift,17.5,1298.0,85.8,7
Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.5,5,hyundai,i20,18.6,1197.0,81.83,4
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,3.55,10,hyundai,i20,17.0,1197.0,80.0,8
Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5.0,,6.35,5,maruti,ciaz,20.73,1373.0,91.1,4
Tata Indigo LX BSII,Hyderabad,2005,92000,Diesel,Manual,Second,16.1 kmpl,1405 CC,70 bhp,5.0,,1.1,15,tata,indigo,16.1,1405.0,70.0,9
Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.63 Lakh,3.7,6,tata,zest,17.57,1193.0,88.7,3
Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,Diesel,Manual,First,16.0 kmpl,1997 CC,140 bhp,7.0,,13.5,4,mahindra,xuv500,16.0,1997.0,140.0,2
Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,Third,11.7 kmpl,2354 CC,177.6 bhp,5.0,,2.85,12,honda,accord,11.7,2354.0,177.6,9
Tata Nano Twist XT,Coimbatore,2015,25811,Petrol,Manual,Second,25.4 kmpl,624 CC,37.5 bhp,4.0,,2.13,5,tata,nano,25.4,624.0,37.5,2
Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.2 bhp,5.0,,7.75,5,hyundai,elantra,22.7,1582.0,126.2,6
Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0 kmpl,1396 CC,69 bhp,5.0,,2.85,3,tata,indica,25.0,1396.0,69.0,10
Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,4.95,6,honda,amaze,25.8,1498.0,98.6,7
Mahindra XUV500 W8 2WD,Kochi,2012,82103,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,6.2,8,mahindra,xuv500,15.1,2179.0,140.0,8
BMW X3 xDrive 20d Expedition,Pune,2013,98000,Diesel,Automatic,First,18.56 kmpl,1995 CC,190 bhp,5.0,,17.5,7,bmw,x3,18.56,1995.0,190.0,9
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.8 Lakh,2.25,10,hyundai,grand,18.9,1197.0,81.86,4
Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,6.75,3,maruti,baleno,21.4,1197.0,83.1,1
